customer_id,age,occupation,income,pep,kyc_risk_score,branch
CUST001734,49,Business,25377,0,74,Bhopal
CUST001735,44,Farmer,69030,0,56,Nagpur
CUST001736,20,Farmer,37896,0,71,Bhopal
CUST001737,25,Farmer,32439,0,71,Nagpur
CUST001738,27,Farmer,51040,0,45,Indore
CUST001739,51,Salaried,24300,0,76,Mumbai
CUST001740,23,Business,19339,0,70,Nagpur
CUST001741,61,Farmer,27364,0,49,Mumbai
CUST001742,21,Student,5620,0,78,Nagpur
CUST001743,48,Professional,24355,0,75,Indore
CUST001744,54,Student,20617,0,63,Bhopal
CUST001745,69,Student,29546,0,47,Pune
CUST001746,20,Farmer,45670,0,48,Mumbai
CUST001747,34,Salaried,33139,0,70,Mumbai
CUST001748,28,Farmer,13429,1,16,Bhopal
CUST001749,69,Farmer,40090,0,13,Bhopal
CUST001750,49,Salaried,69887,0,26,Mumbai
CUST001751,22,Student,46603,0,42,Pune
CUST001752,57,Student,8908,0,45,Bhopal
CUST001753,18,Salaried,32881,0,32,Mumbai
CUST001754,65,Business,9766,0,67,Bhopal
CUST001755,69,Business,18066,0,43,Pune
CUST001756,49,Business,28919,0,77,Nagpur
CUST001757,39,Salaried,26266,0,28,Mumbai
CUST001758,70,Business,45894,0,73,Indore
CUST001759,67,Professional,70177,0,40,Indore
CUST001760,64,Business,31065,0,36,Mumbai
CUST001761,64,Student,17143,0,16,Bhopal
CUST001762,66,Salaried,5787,0,16,Pune
CUST001763,47,Professional,55426,0,70,Bhopal
CUST001764,48,Farmer,20692,0,39,Indore
CUST001765,61,Professional,21454,0,70,Bhopal
CUST001766,27,Farmer,22672,0,65,Nagpur
CUST001767,36,Professional,30034,0,58,Bhopal
CUST001768,51,Salaried,30681,0,22,Mumbai
CUST001769,58,Student,18263,0,65,Mumbai
CUST001770,59,Student,20550,0,52,Bhopal
CUST001771,35,Salaried,14443,0,42,Mumbai
CUST001772,43,Professional,13422,0,40,Mumbai
CUST001773,67,Business,13379,0,76,Bhopal
CUST001774,61,Business,20384,0,50,Mumbai
CUST001775,18,Salaried,11758,0,18,Nagpur
CUST001776,44,Salaried,2878,0,77,Nagpur
CUST001777,61,Professional,16943,0,54,Pune
CUST001778,64,Student,9263,0,42,Pune
CUST001779,20,Salaried,23779,0,21,Nagpur
CUST001780,56,Business,14406,0,25,Nagpur
CUST001781,23,Farmer,30306,0,26,Indore
CUST001782,60,Farmer,9817,0,33,Nagpur
CUST001783,62,Business,6462,0,42,Bhopal
CUST001784,47,Salaried,20585,0,68,Bhopal
CUST001785,67,Professional,16462,0,51,Bhopal
CUST001786,28,Salaried,8760,0,45,Nagpur
CUST001787,42,Professional,37919,0,52,Nagpur
CUST001788,34,Student,10921,0,32,Indore
CUST001789,22,Professional,13007,0,35,Mumbai
CUST001790,43,Business,43595,0,72,Nagpur
CUST001791,27,Farmer,31600,0,65,Pune
CUST001792,57,Salaried,10172,0,66,Bhopal
CUST001793,24,Salaried,17473,0,19,Nagpur
CUST001794,54,Student,9530,0,67,Nagpur
CUST001795,75,Professional,41175,1,29,Nagpur
CUST001796,20,Professional,41153,0,44,Pune
CUST001797,62,Student,79279,0,60,Mumbai
CUST001798,18,Farmer,108787,0,72,Indore
CUST001799,45,Professional,14294,0,18,Mumbai
CUST001800,32,Salaried,36275,0,59,Indore
CUST001801,25,Farmer,5894,0,78,Bhopal
CUST001802,39,Student,25074,0,61,Nagpur
CUST001803,58,Salaried,29667,0,56,Mumbai
CUST001804,72,Student,11309,0,20,Indore
CUST001805,66,Student,13713,0,35,Pune
CUST001806,53,Salaried,41368,0,59,Pune
CUST001807,37,Professional,30207,0,23,Bhopal
CUST001808,49,Salaried,70760,0,66,Pune
CUST001809,26,Salaried,63976,0,34,Nagpur
CUST001810,64,Farmer,6907,0,40,Indore
CUST001811,42,Salaried,15258,0,79,Bhopal
CUST001812,49,Farmer,10560,0,67,Nagpur
CUST001813,20,Student,37430,0,17,Bhopal
CUST001814,68,Salaried,26866,0,61,Nagpur
CUST001815,31,Farmer,11031,0,68,Mumbai
CUST001816,27,Farmer,12175,0,39,Nagpur
CUST001817,20,Business,52824,0,72,Nagpur
CUST001818,48,Farmer,16439,0,15,Pune
CUST001819,62,Business,5334,0,11,Pune
CUST001820,58,Salaried,10408,0,49,Nagpur
CUST001821,47,Farmer,83951,0,31,Mumbai
CUST001822,22,Salaried,44587,0,24,Indore
CUST001823,56,Farmer,9150,0,38,Nagpur
CUST001824,69,Business,25066,0,64,Bhopal
CUST001825,69,Professional,42469,0,51,Nagpur
CUST001826,61,Farmer,6849,0,79,Pune
CUST001827,38,Business,46217,0,15,Mumbai
CUST001828,29,Student,29998,0,18,Nagpur
CUST001829,35,Business,13184,0,63,Pune
CUST001830,62,Student,33599,0,80,Pune
CUST001831,46,Business,27138,0,15,Pune
CUST001832,24,Farmer,28490,0,58,Pune
CUST001833,19,Professional,24432,0,20,Nagpur
CUST001834,18,Business,11887,0,21,Mumbai
CUST001835,74,Student,13379,0,63,Indore
CUST001836,62,Business,18644,0,36,Pune
CUST001837,58,Student,22747,0,76,Indore
CUST001838,44,Business,35094,0,32,Mumbai
CUST001839,62,Salaried,85720,0,33,Indore
CUST001840,57,Salaried,25900,0,48,Bhopal
CUST001841,44,Salaried,34632,0,40,Pune
CUST001842,25,Farmer,40822,0,22,Mumbai
CUST001843,41,Farmer,36490,0,74,Pune
CUST001844,47,Business,11598,0,45,Nagpur
CUST001845,30,Salaried,56886,0,29,Indore
CUST001846,49,Business,49968,0,30,Nagpur
CUST001847,21,Student,24197,0,46,Pune
CUST001848,45,Student,12049,0,52,Mumbai
CUST001849,69,Professional,22494,0,15,Nagpur
CUST001850,65,Salaried,7383,0,78,Pune
CUST001851,28,Salaried,63094,0,72,Mumbai
CUST001852,25,Salaried,14194,0,40,Indore
CUST001853,55,Farmer,18004,1,51,Indore
CUST001854,30,Student,59454,0,39,Nagpur
CUST001855,38,Business,3860,1,22,Pune
CUST001856,65,Professional,53845,0,35,Indore
CUST001857,75,Business,27906,0,19,Indore
CUST001858,55,Professional,71216,0,16,Indore
CUST001859,27,Business,11363,0,68,Pune
CUST001860,42,Student,27916,0,27,Indore
CUST001861,64,Business,11423,0,55,Bhopal
CUST001862,30,Student,47599,0,26,Nagpur
CUST001863,62,Farmer,46302,0,17,Bhopal
CUST001864,26,Salaried,75571,0,69,Indore
CUST001865,44,Business,22021,0,53,Pune
CUST001866,74,Student,94867,0,30,Mumbai
CUST001867,75,Business,10825,0,80,Pune
CUST001868,23,Professional,21210,0,76,Indore
CUST001869,73,Business,11074,0,70,Indore
CUST001870,35,Salaried,25267,0,64,Pune
CUST001871,33,Student,11697,0,65,Mumbai
CUST001872,32,Farmer,47701,0,29,Mumbai
CUST001873,75,Salaried,30718,0,63,Nagpur
CUST001874,20,Professional,10254,0,74,Nagpur
CUST001875,45,Farmer,39510,0,60,Indore
CUST001876,69,Salaried,67029,0,67,Indore
CUST001877,33,Salaried,32920,0,11,Indore
CUST001878,31,Business,8466,0,55,Bhopal
CUST001879,33,Salaried,19845,0,12,Indore
CUST001880,60,Student,36107,0,30,Indore
CUST001881,72,Farmer,18585,0,13,Indore
CUST001882,47,Business,10737,0,61,Pune
CUST001883,68,Student,52104,0,69,Nagpur
CUST001884,73,Salaried,18050,0,59,Bhopal
CUST001885,51,Salaried,67064,0,47,Indore
CUST001886,66,Student,15312,0,79,Mumbai
CUST001887,68,Business,17350,0,20,Mumbai
CUST001888,74,Student,14535,0,17,Mumbai
CUST001889,61,Student,19615,0,16,Nagpur
CUST001890,42,Student,30355,1,69,Mumbai
CUST001891,20,Student,11094,0,56,Pune
CUST001892,59,Farmer,9824,0,18,Mumbai
CUST001893,63,Business,6760,0,27,Bhopal
CUST001894,33,Farmer,6274,0,24,Indore
CUST001895,65,Farmer,8528,0,36,Pune
CUST001896,38,Student,15243,0,44,Mumbai
CUST001897,61,Professional,24944,0,45,Nagpur
CUST001898,22,Student,29153,0,54,Indore
CUST001899,49,Farmer,24142,0,77,Nagpur
CUST001900,48,Farmer,60818,0,78,Bhopal
CUST001901,46,Farmer,78044,0,57,Nagpur
CUST001902,30,Professional,18108,0,21,Nagpur
CUST001903,43,Business,11212,0,46,Nagpur
CUST001904,24,Business,100261,0,45,Nagpur
CUST001905,62,Business,50684,0,73,Pune
CUST001906,73,Business,47768,0,76,Nagpur
CUST001907,36,Professional,14842,0,79,Pune
CUST001908,48,Student,40261,0,63,Indore
CUST001909,65,Salaried,24278,0,47,Pune
CUST001910,22,Salaried,20914,0,39,Mumbai
CUST001911,59,Student,20890,0,62,Mumbai
CUST001912,39,Student,31379,0,72,Mumbai
CUST001913,60,Farmer,62466,0,80,Indore
CUST001914,47,Student,108013,0,26,Bhopal
CUST001915,28,Student,16596,0,39,Indore
CUST001916,41,Student,25256,0,16,Pune
CUST001917,40,Student,20553,0,68,Pune
CUST001918,57,Business,29887,0,78,Bhopal
CUST001919,29,Business,3742,0,29,Pune
CUST001920,33,Salaried,18849,0,15,Bhopal
CUST001921,54,Business,92300,0,66,Bhopal
CUST001922,41,Business,13732,0,36,Mumbai
CUST001923,63,Salaried,16611,0,50,Bhopal
CUST001924,27,Student,14986,0,67,Mumbai
CUST001925,28,Farmer,19872,0,48,Nagpur
CUST001926,19,Professional,8912,0,73,Pune
CUST001927,47,Student,15176,0,29,Nagpur
CUST001928,65,Farmer,29675,0,74,Bhopal
CUST001929,59,Student,29517,0,70,Bhopal
CUST001930,66,Farmer,26286,0,28,Mumbai
CUST001931,64,Professional,58056,0,53,Nagpur
CUST001932,64,Professional,30533,0,15,Pune
CUST001933,61,Farmer,56520,0,24,Bhopal
CUST001934,19,Professional,108088,0,38,Indore
CUST001935,40,Salaried,41040,0,51,Nagpur
CUST001936,56,Business,8939,0,77,Pune
CUST001937,68,Student,27035,0,35,Nagpur
CUST001938,23,Farmer,24311,0,67,Nagpur
CUST001939,50,Professional,66972,0,34,Indore
CUST001940,38,Farmer,20372,0,75,Nagpur
CUST001941,60,Student,12538,0,60,Pune
CUST001942,63,Professional,15766,0,57,Indore
CUST001943,41,Salaried,9149,0,46,Bhopal
CUST001944,40,Student,2833,0,67,Mumbai
CUST001945,23,Business,92695,0,66,Indore
CUST001946,69,Professional,22318,0,46,Pune
CUST001947,69,Professional,9699,0,63,Pune
CUST001948,71,Farmer,72186,0,21,Pune
CUST001949,31,Student,83125,0,70,Mumbai
CUST001950,39,Salaried,24901,0,58,Nagpur
CUST001951,18,Professional,8641,0,44,Indore
CUST001952,29,Farmer,16023,0,69,Mumbai
CUST001953,66,Business,18900,0,35,Pune
CUST001954,71,Professional,22847,0,47,Mumbai
CUST001955,49,Salaried,10483,0,48,Mumbai
CUST001956,37,Professional,43672,0,69,Pune
CUST001957,19,Salaried,5044,0,29,Bhopal
CUST001958,37,Professional,49390,0,25,Bhopal
CUST001959,44,Business,58130,0,72,Pune
CUST001960,19,Salaried,17104,0,45,Indore
CUST001961,22,Farmer,21058,0,56,Mumbai
CUST001962,48,Farmer,64288,0,65,Bhopal
CUST001963,58,Professional,35082,0,25,Bhopal
CUST001964,50,Farmer,17519,0,12,Bhopal
CUST001965,28,Farmer,18969,0,17,Pune
CUST001966,38,Professional,31509,0,27,Bhopal
CUST001967,28,Salaried,85357,0,44,Bhopal
CUST001968,44,Student,19376,0,16,Bhopal
CUST001969,36,Farmer,17159,0,19,Mumbai
CUST001970,30,Business,22734,0,22,Mumbai
CUST001971,66,Business,22830,0,79,Bhopal
CUST001972,73,Student,27614,0,48,Bhopal
CUST001973,61,Student,21105,0,22,Mumbai
CUST001974,55,Student,51770,0,28,Nagpur
CUST001975,26,Farmer,11923,0,46,Bhopal
CUST001976,67,Professional,29861,0,62,Bhopal
CUST001977,28,Salaried,30724,0,37,Pune
CUST001978,50,Business,12620,0,34,Mumbai
CUST001979,57,Farmer,29645,0,78,Mumbai
CUST001980,62,Salaried,31317,1,63,Indore
CUST001981,22,Salaried,3845,0,26,Nagpur
CUST001982,48,Student,11204,0,49,Bhopal
CUST001983,26,Professional,68900,0,76,Bhopal
CUST001984,29,Student,14658,0,13,Nagpur
CUST001985,32,Business,9684,0,28,Pune
CUST001986,37,Business,6110,0,36,Pune
CUST001987,23,Professional,10552,0,24,Nagpur
CUST001988,19,Professional,20488,0,65,Nagpur
CUST001989,30,Salaried,9252,0,14,Mumbai
CUST001990,55,Salaried,35428,0,70,Nagpur
CUST001991,34,Salaried,12472,0,18,Bhopal
CUST001992,60,Salaried,27766,0,22,Nagpur
CUST001993,56,Business,60821,0,35,Pune
CUST001994,60,Student,57730,0,13,Nagpur
CUST001995,27,Student,27424,0,54,Bhopal
CUST001996,28,Farmer,10116,0,40,Mumbai
CUST001997,54,Salaried,21480,0,22,Mumbai
CUST001998,66,Salaried,28076,0,77,Pune
CUST001999,63,Business,127783,0,46,Pune
CUST002000,75,Farmer,6075,0,10,Nagpur
CUST002001,31,Farmer,21534,0,70,Bhopal
CUST002002,62,Farmer,34488,0,33,Indore
CUST002003,61,Salaried,24008,0,33,Bhopal
CUST002004,42,Professional,25924,0,37,Mumbai
CUST002005,32,Professional,12968,0,24,Bhopal
CUST002006,25,Professional,43082,0,24,Mumbai
CUST002007,26,Professional,22837,0,56,Bhopal
CUST002008,53,Salaried,25857,0,20,Bhopal
CUST002009,49,Salaried,46724,0,59,Bhopal
CUST002010,47,Farmer,17885,0,49,Indore
CUST002011,32,Farmer,55181,0,62,Bhopal
CUST002012,72,Professional,9053,0,34,Nagpur
CUST002013,75,Professional,26926,0,57,Pune
CUST002014,18,Professional,12447,0,23,Indore
CUST002015,46,Farmer,10442,0,20,Nagpur
CUST002016,27,Professional,84478,0,61,Mumbai
CUST002017,24,Business,9357,0,18,Bhopal
CUST002018,30,Student,23152,0,35,Mumbai
CUST002019,72,Professional,8906,0,25,Pune
CUST002020,71,Professional,52454,0,73,Bhopal
CUST002021,66,Farmer,16691,0,44,Indore
CUST002022,40,Professional,46530,0,61,Indore
CUST002023,50,Student,33620,0,28,Indore
CUST002024,24,Salaried,110475,0,42,Indore
CUST002025,49,Business,7819,0,27,Nagpur
CUST002026,24,Salaried,11143,0,18,Indore
CUST002027,61,Salaried,44577,0,32,Indore
CUST002028,56,Student,27869,0,29,Bhopal
CUST002029,57,Farmer,18784,0,22,Nagpur
CUST002030,60,Farmer,92491,0,73,Indore
CUST002031,30,Student,22036,0,73,Indore
CUST002032,50,Student,12760,0,79,Bhopal
CUST002033,69,Farmer,46975,0,79,Nagpur
CUST002034,66,Salaried,22557,0,65,Nagpur
CUST002035,42,Professional,23812,0,50,Indore
CUST002036,46,Professional,35774,0,14,Nagpur
CUST002037,29,Farmer,36836,0,48,Pune
CUST002038,49,Professional,11047,0,27,Bhopal
CUST002039,63,Professional,18053,0,72,Nagpur
CUST002040,54,Professional,8425,0,80,Mumbai
CUST002041,54,Professional,28170,0,70,Mumbai
CUST002042,72,Business,83152,0,74,Nagpur
CUST002043,43,Student,11344,0,73,Mumbai
CUST002044,42,Farmer,7480,0,55,Bhopal
CUST002045,38,Salaried,14144,0,13,Mumbai
CUST002046,20,Business,18672,0,56,Bhopal
CUST002047,69,Farmer,37083,0,13,Bhopal
CUST002048,42,Salaried,17371,0,64,Bhopal
CUST002049,40,Professional,28539,0,54,Nagpur
CUST002050,60,Business,15555,0,41,Pune
CUST002051,59,Student,19383,0,20,Nagpur
CUST002052,73,Student,12485,0,24,Bhopal
CUST002053,28,Salaried,10098,0,78,Bhopal
CUST002054,20,Professional,38101,0,64,Mumbai
CUST002055,50,Professional,16288,0,44,Nagpur
CUST002056,62,Professional,30071,0,12,Bhopal
CUST002057,42,Farmer,12357,0,59,Bhopal
CUST002058,54,Salaried,22137,0,72,Nagpur
CUST002059,62,Business,5112,0,53,Indore
CUST002060,50,Student,17119,0,31,Mumbai
CUST002061,37,Student,13231,0,65,Pune
CUST002062,49,Salaried,50762,0,78,Pune
CUST002063,36,Student,9131,0,16,Bhopal
CUST002064,54,Professional,19940,0,38,Mumbai
CUST002065,65,Salaried,27919,0,22,Mumbai
CUST002066,39,Student,45279,0,18,Mumbai
CUST002067,69,Farmer,40563,0,70,Indore
CUST002068,31,Student,21051,0,19,Bhopal
CUST002069,50,Student,23179,0,65,Mumbai
CUST002070,38,Business,50726,0,63,Indore
CUST002071,34,Farmer,20772,0,75,Indore
CUST002072,60,Farmer,24961,0,33,Nagpur
CUST002073,58,Farmer,52075,0,33,Mumbai
CUST002074,49,Business,125446,0,69,Bhopal
CUST002075,58,Farmer,26511,0,65,Mumbai
CUST002076,64,Salaried,31995,0,76,Pune
CUST002077,41,Professional,39641,0,28,Pune
CUST002078,27,Student,51675,0,65,Indore
CUST002079,38,Salaried,46173,0,36,Indore
CUST002080,35,Student,14761,0,30,Bhopal
CUST002081,61,Farmer,27800,0,40,Indore
CUST002082,33,Salaried,46426,0,29,Pune
CUST002083,19,Business,60890,0,49,Indore
CUST002084,49,Farmer,19965,0,65,Indore
CUST002085,59,Salaried,27318,0,35,Pune
CUST002086,35,Business,29639,0,13,Bhopal
CUST002087,68,Student,22643,0,80,Pune
CUST002088,59,Salaried,26814,0,72,Nagpur
CUST002089,21,Salaried,4950,0,50,Mumbai
CUST002090,37,Salaried,213238,0,62,Bhopal
CUST002091,60,Salaried,110806,1,60,Pune
CUST002092,33,Salaried,19399,0,74,Nagpur
CUST002093,51,Farmer,20446,0,77,Bhopal
CUST002094,49,Salaried,6997,0,40,Mumbai
CUST002095,25,Student,6307,0,52,Mumbai
CUST002096,65,Professional,31188,0,40,Indore
CUST002097,31,Business,46575,0,23,Pune
CUST002098,31,Student,40159,0,66,Indore
CUST002099,34,Farmer,12335,0,17,Indore
CUST002100,52,Student,38377,0,24,Bhopal
CUST002101,52,Professional,20222,0,70,Pune
CUST002102,35,Business,16993,0,56,Indore
CUST002103,63,Student,8572,0,49,Nagpur
CUST002104,59,Farmer,13356,0,14,Nagpur
CUST002105,62,Business,31726,0,42,Mumbai
CUST002106,42,Student,27589,0,56,Nagpur
CUST002107,52,Business,24776,0,66,Indore
CUST002108,18,Professional,4798,0,42,Bhopal
CUST002109,23,Business,24957,0,48,Pune
CUST002110,73,Business,14615,0,66,Bhopal
CUST002111,74,Professional,27732,1,14,Bhopal
CUST002112,73,Salaried,52943,0,72,Indore
CUST002113,65,Professional,16094,0,52,Indore
CUST002114,74,Salaried,23680,0,30,Bhopal
CUST002115,50,Salaried,91991,0,55,Indore
CUST002116,56,Farmer,26746,0,51,Indore
CUST002117,62,Salaried,21685,1,16,Pune
CUST002118,58,Professional,12467,0,27,Nagpur
CUST002119,43,Business,39194,1,49,Bhopal
CUST002120,54,Salaried,11128,0,24,Pune
CUST002121,33,Farmer,54855,0,26,Mumbai
CUST002122,61,Professional,35076,0,50,Indore
CUST002123,48,Business,14957,0,43,Pune
CUST002124,61,Farmer,12741,0,51,Bhopal
CUST002125,30,Salaried,12941,0,63,Bhopal
CUST002126,29,Professional,6375,0,58,Mumbai
CUST002127,32,Salaried,30640,0,12,Mumbai
CUST002128,59,Farmer,5151,0,39,Nagpur
CUST002129,47,Business,20738,0,43,Pune
CUST002130,21,Professional,19826,0,64,Mumbai
CUST002131,34,Business,17523,0,21,Bhopal
CUST002132,28,Farmer,30487,0,25,Nagpur
CUST002133,63,Farmer,14982,0,65,Indore
CUST002134,70,Professional,25002,0,25,Pune
CUST002135,63,Business,54846,0,34,Bhopal
CUST002136,36,Professional,33200,0,58,Pune
CUST002137,45,Business,16503,0,37,Bhopal
CUST002138,64,Business,22148,0,63,Pune
CUST002139,44,Business,17537,0,13,Bhopal
CUST002140,34,Business,19632,0,67,Pune
CUST002141,41,Farmer,25551,0,68,Nagpur
CUST002142,18,Professional,8333,0,27,Bhopal
CUST002143,62,Professional,7185,0,37,Indore
CUST002144,63,Professional,11790,0,42,Nagpur
CUST002145,24,Farmer,31556,0,17,Nagpur
CUST002146,39,Business,34838,0,70,Bhopal
CUST002147,56,Farmer,38853,0,15,Nagpur
CUST002148,34,Farmer,12093,0,58,Bhopal
CUST002149,43,Student,23585,0,26,Mumbai
CUST002150,20,Farmer,16848,0,32,Bhopal
CUST002151,28,Farmer,20199,0,73,Bhopal
CUST002152,74,Professional,16648,1,26,Nagpur
CUST002153,38,Farmer,26595,0,65,Pune
CUST002154,34,Salaried,13779,0,50,Nagpur
CUST002155,26,Professional,50021,0,45,Bhopal
CUST002156,45,Student,50378,0,43,Mumbai
CUST002157,71,Student,30842,0,76,Bhopal
CUST002158,45,Business,45490,0,50,Indore
CUST002159,66,Business,8134,0,66,Nagpur
CUST002160,30,Business,52384,0,16,Pune
CUST002161,29,Salaried,28734,0,70,Bhopal
CUST002162,28,Professional,14328,0,65,Nagpur
CUST002163,75,Professional,13401,0,15,Indore
CUST002164,40,Farmer,67924,0,72,Indore
CUST002165,49,Salaried,39330,0,28,Nagpur
CUST002166,40,Salaried,19831,0,36,Bhopal
CUST002167,29,Business,8077,0,75,Bhopal
CUST002168,54,Farmer,54570,0,37,Mumbai
CUST002169,18,Farmer,10147,0,33,Indore
CUST002170,22,Business,17054,0,73,Nagpur
CUST002171,74,Student,19812,0,13,Bhopal
CUST002172,61,Salaried,13269,0,60,Bhopal
CUST002173,55,Salaried,19210,0,51,Pune
CUST002174,19,Salaried,21918,0,68,Indore
CUST002175,47,Student,18940,0,10,Bhopal
CUST002176,20,Farmer,27547,0,67,Bhopal
CUST002177,64,Farmer,70089,0,26,Pune
CUST002178,73,Salaried,8323,0,46,Bhopal
CUST002179,69,Salaried,24598,0,19,Mumbai
CUST002180,56,Professional,10217,0,21,Indore
CUST002181,34,Business,7833,0,40,Indore
CUST002182,23,Salaried,42830,0,36,Pune
CUST002183,42,Professional,26110,0,46,Pune
CUST002184,25,Student,7533,0,72,Indore
CUST002185,65,Student,19198,0,26,Bhopal
CUST002186,60,Salaried,6059,0,57,Mumbai
CUST002187,30,Professional,11810,0,67,Indore
CUST002188,48,Student,4734,0,64,Nagpur
CUST002189,66,Professional,19663,0,57,Mumbai
CUST002190,29,Professional,35774,0,64,Nagpur
CUST002191,20,Farmer,33116,0,53,Indore
CUST002192,61,Business,16728,0,29,Indore
CUST002193,51,Farmer,44406,0,20,Bhopal
CUST002194,47,Professional,58420,0,20,Indore
CUST002195,37,Business,36220,0,26,Bhopal
CUST002196,71,Business,14923,0,76,Indore
CUST002197,36,Farmer,20109,0,16,Mumbai
CUST002198,22,Salaried,68209,0,75,Nagpur
CUST002199,50,Professional,17581,0,62,Nagpur
CUST002200,47,Farmer,33194,0,42,Bhopal
CUST002201,34,Farmer,13151,0,20,Mumbai
CUST002202,19,Salaried,44650,0,69,Pune
CUST002203,68,Business,12192,0,60,Nagpur
CUST002204,23,Professional,20718,0,48,Bhopal
CUST002205,55,Professional,32332,0,67,Mumbai
CUST002206,69,Student,80728,0,53,Pune
CUST002207,31,Business,25769,0,20,Mumbai
CUST002208,34,Salaried,18327,0,65,Mumbai
CUST002209,19,Salaried,17405,0,60,Nagpur
CUST002210,18,Business,43140,0,71,Indore
CUST002211,62,Professional,30446,0,72,Bhopal
CUST002212,57,Farmer,35244,0,56,Indore
CUST002213,69,Student,64191,0,21,Pune
CUST002214,26,Salaried,22972,0,34,Nagpur
CUST002215,70,Salaried,28906,0,34,Nagpur
CUST002216,31,Professional,17246,0,28,Pune
CUST002217,45,Farmer,12825,0,34,Nagpur
CUST002218,37,Professional,14503,0,28,Indore
CUST002219,45,Salaried,4133,0,24,Pune
CUST002220,75,Business,32091,0,66,Indore
CUST002221,48,Salaried,29724,0,67,Mumbai
CUST002222,33,Business,31593,0,47,Mumbai
CUST002223,71,Professional,12283,0,16,Bhopal
CUST002224,18,Salaried,14669,0,65,Indore
CUST002225,72,Professional,14357,0,80,Bhopal
CUST002226,20,Professional,48135,0,61,Indore
CUST002227,50,Farmer,25096,0,72,Pune
CUST002228,63,Salaried,22800,0,77,Nagpur
CUST002229,45,Farmer,37729,0,50,Mumbai
CUST002230,22,Student,14389,0,63,Indore
CUST002231,25,Professional,28401,0,54,Indore
CUST002232,62,Professional,90281,0,12,Pune
CUST002233,36,Business,54363,0,70,Bhopal
CUST002234,46,Business,28093,0,74,Pune
CUST002235,55,Student,23404,0,69,Pune
CUST002236,74,Student,31393,0,59,Indore
CUST002237,71,Student,60664,0,70,Pune
CUST002238,57,Business,57170,0,46,Nagpur
CUST002239,60,Professional,69454,0,26,Pune
CUST002240,30,Business,26108,0,72,Nagpur
CUST002241,68,Professional,5128,0,73,Bhopal
CUST002242,33,Business,84661,0,16,Nagpur
CUST002243,40,Student,12807,0,55,Pune
CUST002244,29,Farmer,5525,0,14,Nagpur
CUST002245,39,Professional,37263,0,24,Mumbai
CUST002246,32,Salaried,5189,0,38,Indore
CUST002247,34,Student,22469,0,55,Nagpur
CUST002248,67,Farmer,5143,0,44,Pune
CUST002249,72,Farmer,17602,0,23,Nagpur
CUST002250,46,Professional,69589,0,24,Nagpur
CUST002251,68,Farmer,28352,0,23,Mumbai
CUST002252,20,Farmer,22306,0,23,Pune
CUST002253,58,Salaried,30663,0,36,Bhopal
CUST002254,28,Student,3317,0,66,Mumbai
CUST002255,49,Salaried,14172,0,29,Bhopal
CUST002256,39,Business,15649,0,25,Pune
CUST002257,46,Professional,34314,0,10,Pune
CUST002258,71,Professional,11053,0,53,Bhopal
CUST002259,50,Business,25313,0,20,Bhopal
CUST002260,41,Professional,20840,0,56,Pune
CUST002261,27,Farmer,14685,0,63,Pune
CUST002262,26,Professional,15330,0,62,Indore
CUST002263,75,Professional,20709,0,76,Bhopal
CUST002264,19,Professional,6025,0,28,Nagpur
CUST002265,63,Farmer,38120,0,18,Nagpur
